title:Spriggys Wishlist v11_5_7Plus
dimwishlist:item=3501969491&perks=1087426260,1168162263,3400784728#notes:Upve8 MW Reload
dimwishlist:item=3501969491&perks=809345546,1561002382,588594999,2387244414#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1885400500,1168162263,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,3230963543,47981717,2387244414#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,2420895100,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=809345546,2420895100,3300816228,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=809345547,1561002382,1168162263,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,1885400500,47981717,2387244414#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,3230963543,588594999,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,1087426260,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,2420895100,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,2420895100,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=809345547,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,1561002382,47981717,2387244414#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,1885400500,588594999,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,2420895100,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1885400500,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081797,2420895100,1168162263,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081797,2420895100,3300816228,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081797,2420895100,4267945040,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1561002382,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1885400500,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081796,1885400500,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,3230963543,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,3230963543,3300816228,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1087426260,1168162263,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1087426260,3300816228,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1087426260,4267945040,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=1885400500,47981717,280464955#notes:Upvp7.5 MW Stability or Handling
dimwishlist:item=3501969491&perks=2420895100,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=3501969491&perks=809345546,1561002382,47981717,3400784728#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,47981717,2848615171#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,47981717,3425386926#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,47981717#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,1561002382,3300816228,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,4267945040,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1561002382,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1885400500,588594999,2387244414#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1885400500,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,3230963543,1168162263,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,3230963543,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,3230963543,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,1087426260,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1087426260,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,1087426260,3300816228,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,1087426260,4267945040,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345546,2420895100,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345546,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345547,1561002382,588594999,2387244414#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,1885400500,1168162263,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,3230963543,47981717,2387244414#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=809345547,3230963543,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345547,1087426260,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=809345547,1087426260,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1452368633,1561002382,1168162263,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,1885400500,47981717,2387244414#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,3230963543,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,3230963543,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1452368633,1087426260,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,1087426260,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1452368633,1087426260,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1452368633,2420895100,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1452368633,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081797,1561002382,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081797,1561002382,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1561002382,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1885400500,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1885400500,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,3230963543,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081797,3230963543,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,3230963543,3300816228,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,3230963543,4267945040,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,47981717,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,588594999,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,1168162263,280464955#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,1168162263,2387244414#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,1168162263#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,3300816228,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,4267945040,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1087426260,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081797,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081796,1561002382,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081796,3230963543,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=1288081796,2420895100,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081796,2420895100,3300816228,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1288081796,2420895100,4267945040,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1561002382,588594999,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=3230963543,47981717,280464955#notes:Upvp7 MW Stability or Handling
dimwishlist:item=3501969491&perks=3230963543,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1087426260,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3501969491&perks=1087426260,3300816228,3400784728#notes:Upve7 MW Reload


//Death by Scorn - U
dimwishlist:item=3334276333&perks=445755705,1885400500,2387244414,4267945040#notes:pve MW Reload, pvp MW Range


//Distant Relation - U
//=================PvE=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:839105230:Arrowhead Brake
//1.0:1482024992:Smallbore
//Magazine
//2.0:106909392:Tactical Mag
//1.5:1087426260:Appended Mag
//1.0:2420895100:Extended Mag
//Perk 1
//3.0:3400784728:Triple Tap
//2.0:1168162263:Outlaw
//1.0:4267945040:Full Auto Trigger System
//Perk 2
//3.0:3038247973:Explosive Payload
//1.5:2010801679:Ambitious Assassin
//MW Reload
//=================PvP=================
//Barrel
//2.0:1482024992:Smallbore
//1.5:1392496348:Polygonal Rifling
//1.0:1840239774:Fluted Barrel
//Magazine
//2.0:3177308360:Steady Rounds
//1.5:106909392:Tactical Mag
//1.0:3142289711:Accurized Rounds
//Perk 1
//3.0:1168162263:Outlaw
//2.0:4267945040:Full Auto Trigger System
//1.0:2387244414:Zen Moment
//Perk 2
//3.0:3038247973:Explosive Payload
//2.0:280464955:Firmly Planted
//1.5:47981717:Opening Shot
//1.0:588594999:Moving Target
//MW Stability
//=================Wishlist=================
dimwishlist:item=2034817450&perks=1482024992,3177308360,1168162263,3038247973#notes:Upvp10 MW Stability
dimwishlist:item=2034817450&perks=1840239774,106909392,3400784728,3038247973#notes:Upve10 MW Reload
dimwishlist:item=2034817450&perks=1482024992,106909392,1168162263,3038247973#notes:Upve8, Upvp9.5 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1392496348,3177308360,1168162263,3038247973#notes:Upvp9.5 MW Stability
dimwishlist:item=2034817450&perks=1840239774,1087426260,3400784728,3038247973#notes:Upve9.5 MW Reload
dimwishlist:item=2034817450&perks=839105230,106909392,3400784728,3038247973#notes:Upve9.5 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3177308360,1168162263,280464955#notes:Upvp9 MW Stability
dimwishlist:item=2034817450&perks=1482024992,3177308360,4267945040,3038247973#notes:Upvp9 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,3400784728,3038247973#notes:Upve9 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3142289711,1168162263,3038247973#notes:Upvp9 MW Stability
dimwishlist:item=2034817450&perks=1392496348,106909392,1168162263,3038247973#notes:Upve7, Upvp9 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,3177308360,1168162263,3038247973#notes:Upve7, Upvp9 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,106909392,1168162263,3038247973#notes:Upve9, Upvp8.5 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,2420895100,3400784728,3038247973#notes:Upve9 MW Reload
dimwishlist:item=2034817450&perks=839105230,1087426260,3400784728,3038247973#notes:Upve9 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3177308360,1168162263,47981717#notes:Upvp8.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,1168162263,280464955#notes:Upvp8.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,4267945040,3038247973#notes:Upve7, Upvp8.5 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1482024992,1087426260,3400784728,3038247973#notes:Upve8.5 MW Reload
dimwishlist:item=2034817450&perks=1392496348,3177308360,1168162263,280464955#notes:Upvp8.5 MW Stability
dimwishlist:item=2034817450&perks=1392496348,3177308360,4267945040,3038247973#notes:Upvp8.5 MW Stability
dimwishlist:item=2034817450&perks=1392496348,3142289711,1168162263,3038247973#notes:Upvp8.5 MW Stability
dimwishlist:item=2034817450&perks=1840239774,106909392,3400784728,2010801679#notes:Upve8.5 MW Reload
dimwishlist:item=2034817450&perks=1840239774,1087426260,1168162263,3038247973#notes:Upve8.5, Upvp7 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=839105230,106909392,1168162263,3038247973#notes:Upve8.5, Upvp7.5 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=839105230,2420895100,3400784728,3038247973#notes:Upve8.5 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3177308360,1168162263,588594999#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,3177308360,4267945040,280464955#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,3177308360,2387244414,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,1168162263,47981717#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,3142289711,1168162263,280464955#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,3142289711,4267945040,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1482024992,1087426260,1168162263,3038247973#notes:Upve7.5, Upvp8 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1482024992,2420895100,1168162263,3038247973#notes:Upve7, Upvp8 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1482024992,2420895100,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1482024992,1168162263,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1392496348,3177308360,1168162263,47981717#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1392496348,106909392,1168162263,280464955#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1392496348,106909392,4267945040,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1392496348,106909392,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1840239774,3177308360,1168162263,280464955#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1840239774,3177308360,4267945040,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=1840239774,3177308360,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1840239774,106909392,4267945040,3038247973#notes:Upve8, Upvp7.5 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,3142289711,1168162263,3038247973#notes:Upve7, Upvp8 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,3142289711,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1840239774,1087426260,3400784728,2010801679#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1840239774,2420895100,1168162263,3038247973#notes:Upve8, Upvp7 MWpve Reload, MWpvp Stability
dimwishlist:item=2034817450&perks=1840239774,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=839105230,3177308360,1168162263,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=839105230,106909392,3400784728,2010801679#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=839105230,1087426260,1168162263,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=3177308360,1168162263,3038247973#notes:Upvp8 MW Stability
dimwishlist:item=2034817450&perks=106909392,3400784728,3038247973#notes:Upve8 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3177308360,4267945040,47981717#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,1168162263,588594999#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,4267945040,280464955#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,2387244414,3038247973#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1482024992,106909392,3400784728,2010801679#notes:Upve7.5 MW Reload
dimwishlist:item=2034817450&perks=1482024992,3142289711,1168162263,47981717#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1392496348,3177308360,1168162263,588594999#notes:Upvp7.5 MW Stability
dimwishlist:item=2034817450&perks=1392496348,3177308360,4267945040,280464955#notes:Upvp7.5 MW Stability
